CUST_ID,Cluster,Cluster_Name
C13354,1,高频购买型客户
C13355,3,稳健消费型客户
C13356,3,稳健消费型客户
C13357,2,现金预付型客户
C13358,3,稳健消费型客户
C13359,3,稳健消费型客户
C13360,2,现金预付型客户
C13361,1,高频购买型客户
C13362,0,低活跃型客户
C13363,3,稳健消费型客户
C13364,3,稳健消费型客户
C13365,3,稳健消费型客户
C13366,2,现金预付型客户
C13367,3,稳健消费型客户
C13368,3,稳健消费型客户
C13369,1,高频购买型客户
C13370,2,现金预付型客户
C13371,3,稳健消费型客户
C13372,1,高频购买型客户
C13373,0,低活跃型客户
C13374,3,稳健消费型客户
C13375,2,现金预付型客户
C13376,1,高频购买型客户
C13377,3,稳健消费型客户
C13378,2,现金预付型客户
C13379,2,现金预付型客户
C13380,2,现金预付型客户
C13381,1,高频购买型客户
C13382,1,高频购买型客户
C13383,0,低活跃型客户
C13384,0,低活跃型客户
C13385,3,稳健消费型客户
C13386,1,高频购买型客户
C13387,0,低活跃型客户
C13388,2,现金预付型客户
C13389,2,现金预付型客户
C13390,0,低活跃型客户
C13391,0,低活跃型客户
C13392,3,稳健消费型客户
C13393,2,现金预付型客户
C13394,0,低活跃型客户
C13395,1,高频购买型客户
C13396,3,稳健消费型客户
C13397,2,现金预付型客户
C13398,1,高频购买型客户
C13399,0,低活跃型客户
C13400,2,现金预付型客户
C13401,0,低活跃型客户
C13402,3,稳健消费型客户
C13403,2,现金预付型客户
C13404,2,现金预付型客户
C13405,0,低活跃型客户
C13406,2,现金预付型客户
C13407,2,现金预付型客户
C13408,1,高频购买型客户
C13409,1,高频购买型客户
C13410,2,现金预付型客户
C13411,2,现金预付型客户
C13412,2,现金预付型客户
C13413,0,低活跃型客户
C13414,1,高频购买型客户
C13416,3,稳健消费型客户
C13417,2,现金预付型客户
C13418,2,现金预付型客户
C13419,1,高频购买型客户
C13420,1,高频购买型客户
C13421,2,现金预付型客户
C13422,1,高频购买型客户
C13423,0,低活跃型客户
C13424,0,低活跃型客户
C13425,1,高频购买型客户
C13426,3,稳健消费型客户
C13427,2,现金预付型客户
C13428,0,低活跃型客户
C13429,0,低活跃型客户
C13430,1,高频购买型客户
C13431,1,高频购买型客户
C13432,0,低活跃型客户
C13433,1,高频购买型客户
C13434,0,低活跃型客户
C13435,3,稳健消费型客户
C13436,0,低活跃型客户
C13437,2,现金预付型客户
C13439,0,低活跃型客户
C13440,2,现金预付型客户
C13441,0,低活跃型客户
C13442,3,稳健消费型客户
C13443,1,高频购买型客户
C13444,3,稳健消费型客户
C13445,0,低活跃型客户
C13446,1,高频购买型客户
C13447,3,稳健消费型客户
C13448,1,高频购买型客户
C13449,0,低活跃型客户
C13450,0,低活跃型客户
C13451,0,低活跃型客户
C13452,3,稳健消费型客户
C13453,2,现金预付型客户
C13454,1,高频购买型客户
C13455,3,稳健消费型客户
C13456,3,稳健消费型客户
C13457,3,稳健消费型客户
C13458,2,现金预付型客户
C13459,2,现金预付型客户
C13460,3,稳健消费型客户
C13461,0,低活跃型客户
C13462,3,稳健消费型客户
C13463,0,低活跃型客户
C13464,2,现金预付型客户
C13465,1,高频购买型客户
C13466,2,现金预付型客户
C13467,2,现金预付型客户
C13468,2,现金预付型客户
C13469,3,稳健消费型客户
C13470,2,现金预付型客户
C13471,0,低活跃型客户
C13472,2,现金预付型客户
C13473,2,现金预付型客户
C13474,2,现金预付型客户
C13475,3,稳健消费型客户
C13476,0,低活跃型客户
C13478,2,现金预付型客户
C13479,1,高频购买型客户
C13480,2,现金预付型客户
C13481,2,现金预付型客户
C13482,0,低活跃型客户
C13483,3,稳健消费型客户
C13484,1,高频购买型客户
C13485,1,高频购买型客户
C13486,2,现金预付型客户
C13487,3,稳健消费型客户
C13488,1,高频购买型客户
C13489,1,高频购买型客户
C13490,3,稳健消费型客户
C13491,2,现金预付型客户
C13492,2,现金预付型客户
C13493,1,高频购买型客户
C13494,3,稳健消费型客户
C13495,1,高频购买型客户
C13496,2,现金预付型客户
C13497,3,稳健消费型客户
C13498,0,低活跃型客户
C13499,1,高频购买型客户
C13500,2,现金预付型客户
C13501,1,高频购买型客户
C13502,2,现金预付型客户
C13503,2,现金预付型客户
C13504,2,现金预付型客户
C13505,1,高频购买型客户
C13506,3,稳健消费型客户
C13507,2,现金预付型客户
C13508,1,高频购买型客户
C13509,0,低活跃型客户
C13510,3,稳健消费型客户
C13511,3,稳健消费型客户
C13512,2,现金预付型客户
C13513,0,低活跃型客户
C13514,2,现金预付型客户
C13515,2,现金预付型客户
C13516,2,现金预付型客户
C13517,3,稳健消费型客户
C13518,2,现金预付型客户
C13519,0,低活跃型客户
C13520,1,高频购买型客户
C13521,0,低活跃型客户
C13522,2,现金预付型客户
C13523,0,低活跃型客户
C13524,1,高频购买型客户
C13525,2,现金预付型客户
C13526,2,现金预付型客户
C13527,0,低活跃型客户
C13528,0,低活跃型客户
C13529,0,低活跃型客户
C13530,2,现金预付型客户
C13531,1,高频购买型客户
C13532,1,高频购买型客户
C13533,2,现金预付型客户
C13534,2,现金预付型客户
C13535,2,现金预付型客户
C13536,2,现金预付型客户
C13537,3,稳健消费型客户
C13538,1,高频购买型客户
C13539,1,高频购买型客户
C13540,0,低活跃型客户
C13541,2,现金预付型客户
C13542,0,低活跃型客户
C13543,1,高频购买型客户
C13544,2,现金预付型客户
C13545,3,稳健消费型客户
C13546,2,现金预付型客户
C13547,0,低活跃型客户
C13548,1,高频购买型客户
C13549,1,高频购买型客户
C13550,0,低活跃型客户
C13551,1,高频购买型客户
C13552,2,现金预付型客户
C13553,2,现金预付型客户
C13554,0,低活跃型客户
C13555,3,稳健消费型客户
C13556,2,现金预付型客户
C13557,1,高频购买型客户
C13558,3,稳健消费型客户
C13559,2,现金预付型客户
C13560,2,现金预付型客户
C13561,2,现金预付型客户
C13562,2,现金预付型客户
C13563,2,现金预付型客户
C13564,1,高频购买型客户
C13565,0,低活跃型客户
C13566,0,低活跃型客户
C13567,3,稳健消费型客户
C13568,2,现金预付型客户
C13569,0,低活跃型客户
C13570,0,低活跃型客户
C13571,0,低活跃型客户
C13572,1,高频购买型客户
C13573,1,高频购买型客户
C13574,0,低活跃型客户
C13575,0,低活跃型客户
C13576,1,高频购买型客户
C13577,2,现金预付型客户
C13578,3,稳健消费型客户
C13579,0,低活跃型客户
C13580,0,低活跃型客户
C13581,3,稳健消费型客户
C13582,1,高频购买型客户
C13583,2,现金预付型客户
C13584,2,现金预付型客户
C13585,2,现金预付型客户
C13586,2,现金预付型客户
C13587,3,稳健消费型客户
C13588,1,高频购买型客户
C13589,1,高频购买型客户
C13591,2,现金预付型客户
C13592,0,低活跃型客户
C13593,1,高频购买型客户
C13594,3,稳健消费型客户
C13596,3,稳健消费型客户
C13597,1,高频购买型客户
C13598,3,稳健消费型客户
C13599,0,低活跃型客户
C13600,3,稳健消费型客户
C13601,0,低活跃型客户
C13602,1,高频购买型客户
C13603,2,现金预付型客户
C13604,1,高频购买型客户
C13605,2,现金预付型客户
C13606,0,低活跃型客户
C13607,0,低活跃型客户
C13608,1,高频购买型客户
C13610,1,高频购买型客户
C13611,2,现金预付型客户
C13612,1,高频购买型客户
C13613,1,高频购买型客户
C13614,3,稳健消费型客户
C13615,0,低活跃型客户
C13616,3,稳健消费型客户
C13617,0,低活跃型客户
C13618,2,现金预付型客户
C13619,0,低活跃型客户
C13620,1,高频购买型客户
C13621,1,高频购买型客户
C13622,1,高频购买型客户
C13623,0,低活跃型客户
C13624,2,现金预付型客户
C13625,2,现金预付型客户
C13626,2,现金预付型客户
C13627,1,高频购买型客户
C13628,0,低活跃型客户
C13629,3,稳健消费型客户
C13630,1,高频购买型客户
C13631,1,高频购买型客户
C13632,3,稳健消费型客户
C13633,0,低活跃型客户
C13634,0,低活跃型客户
C13635,3,稳健消费型客户
C13636,3,稳健消费型客户
C13637,1,高频购买型客户
C13638,2,现金预付型客户
C13639,3,稳健消费型客户
C13640,1,高频购买型客户
C13641,2,现金预付型客户
C13642,2,现金预付型客户
C13643,2,现金预付型客户
C13644,1,高频购买型客户
C13645,3,稳健消费型客户
C13646,0,低活跃型客户
C13647,3,稳健消费型客户
C13648,0,低活跃型客户
C13649,0,低活跃型客户
C13650,2,现金预付型客户
C13651,2,现金预付型客户
C13652,3,稳健消费型客户
C13653,1,高频购买型客户
C13654,3,稳健消费型客户
C13655,3,稳健消费型客户
C13656,3,稳健消费型客户
C13657,2,现金预付型客户
C13658,0,低活跃型客户
C13659,2,现金预付型客户
C13660,3,稳健消费型客户
C13661,2,现金预付型客户
C13662,3,稳健消费型客户
C13663,0,低活跃型客户
C13664,2,现金预付型客户
C13665,0,低活跃型客户
C13666,0,低活跃型客户
C13668,0,低活跃型客户
C13669,2,现金预付型客户
C13670,3,稳健消费型客户
C13671,3,稳健消费型客户
C13672,3,稳健消费型客户
C13673,0,低活跃型客户
C13674,2,现金预付型客户
C13675,3,稳健消费型客户
C13676,0,低活跃型客户
C13677,1,高频购买型客户
C13678,2,现金预付型客户
C13679,1,高频购买型客户
C13680,2,现金预付型客户
C13681,2,现金预付型客户
C13682,1,高频购买型客户
C13683,1,高频购买型客户
C13684,2,现金预付型客户
C13685,1,高频购买型客户
C13686,1,高频购买型客户
C13687,0,低活跃型客户
C13688,2,现金预付型客户
C13689,0,低活跃型客户
C13690,2,现金预付型客户
C13691,2,现金预付型客户
C13692,0,低活跃型客户
C13693,0,低活跃型客户
C13694,3,稳健消费型客户
C13695,0,低活跃型客户
C13696,2,现金预付型客户
C13697,0,低活跃型客户
C13698,1,高频购买型客户
C13699,0,低活跃型客户
C13701,0,低活跃型客户
C13702,2,现金预付型客户
C13703,1,高频购买型客户
C13704,2,现金预付型客户
C13705,2,现金预付型客户
C13706,3,稳健消费型客户
C13707,0,低活跃型客户
C13708,0,低活跃型客户
C13709,1,高频购买型客户
C13710,1,高频购买型客户
C13711,1,高频购买型客户
C13712,0,低活跃型客户
C13713,2,现金预付型客户
C13714,2,现金预付型客户
C13715,2,现金预付型客户
C13717,3,稳健消费型客户
C13718,2,现金预付型客户
C13719,2,现金预付型客户
C13720,0,低活跃型客户
C13721,2,现金预付型客户
C13722,2,现金预付型客户
C13723,2,现金预付型客户
C13724,2,现金预付型客户
C13725,3,稳健消费型客户
C13726,3,稳健消费型客户
C13727,3,稳健消费型客户
C13728,2,现金预付型客户
C13729,2,现金预付型客户
C13730,2,现金预付型客户
C13731,0,低活跃型客户
C13732,3,稳健消费型客户
C13733,2,现金预付型客户
C13734,1,高频购买型客户
C13735,2,现金预付型客户
C13736,1,高频购买型客户
C13737,3,稳健消费型客户
C13738,2,现金预付型客户
C13739,1,高频购买型客户
C13740,1,高频购买型客户
C13741,3,稳健消费型客户
C13742,0,低活跃型客户
C13743,0,低活跃型客户
C13744,3,稳健消费型客户
C13745,0,低活跃型客户
C13746,1,高频购买型客户
C13747,3,稳健消费型客户
C13748,3,稳健消费型客户
C13749,2,现金预付型客户
C13750,0,低活跃型客户
C13751,0,低活跃型客户
C13752,0,低活跃型客户
C13753,1,高频购买型客户
C13754,0,低活跃型客户
C13755,1,高频购买型客户
C13756,0,低活跃型客户
C13757,0,低活跃型客户
C13758,2,现金预付型客户
C13759,0,低活跃型客户
C13760,2,现金预付型客户
C13761,2,现金预付型客户
C13762,1,高频购买型客户
C13763,2,现金预付型客户
C13764,1,高频购买型客户
C13765,2,现金预付型客户
C13767,1,高频购买型客户
C13768,3,稳健消费型客户
C13769,2,现金预付型客户
C13770,3,稳健消费型客户
C13771,2,现金预付型客户
C13772,3,稳健消费型客户
C13773,1,高频购买型客户
C13774,2,现金预付型客户
C13775,1,高频购买型客户
C13776,0,低活跃型客户
C13777,2,现金预付型客户
C13778,2,现金预付型客户
C13779,2,现金预付型客户
C13780,1,高频购买型客户
C13781,3,稳健消费型客户
C13782,2,现金预付型客户
C13783,0,低活跃型客户
C13784,1,高频购买型客户
C13785,0,低活跃型客户
C13786,1,高频购买型客户
C13787,0,低活跃型客户
C13788,2,现金预付型客户
C13789,2,现金预付型客户
C13790,0,低活跃型客户
C13791,1,高频购买型客户
C13792,1,高频购买型客户
C13793,1,高频购买型客户
C13794,1,高频购买型客户
C13795,1,高频购买型客户
C13796,1,高频购买型客户
C13797,2,现金预付型客户
C13798,2,现金预付型客户
C13799,1,高频购买型客户
C13800,3,稳健消费型客户
C13801,2,现金预付型客户
C13802,1,高频购买型客户
C13803,2,现金预付型客户
C13804,0,低活跃型客户
C13805,2,现金预付型客户
C13806,1,高频购买型客户
C13807,0,低活跃型客户
C13809,2,现金预付型客户
C13810,1,高频购买型客户
C13811,0,低活跃型客户
C13812,1,高频购买型客户
C13813,1,高频购买型客户
C13814,3,稳健消费型客户
C13815,2,现金预付型客户
C13816,1,高频购买型客户
C13817,3,稳健消费型客户
C13819,2,现金预付型客户
C13820,2,现金预付型客户
C13821,2,现金预付型客户
C13822,3,稳健消费型客户
C13823,2,现金预付型客户
C13824,1,高频购买型客户
C13825,1,高频购买型客户
C13826,3,稳健消费型客户
C13827,3,稳健消费型客户
C13828,0,低活跃型客户
C13829,0,低活跃型客户
C13830,0,低活跃型客户
C13831,1,高频购买型客户
C13832,2,现金预付型客户
C13833,2,现金预付型客户
C13834,2,现金预付型客户
C13835,1,高频购买型客户
C13836,1,高频购买型客户
C13837,0,低活跃型客户
C13838,2,现金预付型客户
C13839,1,高频购买型客户
C13840,1,高频购买型客户
C13841,3,稳健消费型客户
C13842,0,低活跃型客户
C13843,3,稳健消费型客户
C13844,1,高频购买型客户
C13845,0,低活跃型客户
C13846,2,现金预付型客户
C13847,0,低活跃型客户
C13848,1,高频购买型客户
C13849,2,现金预付型客户
C13850,1,高频购买型客户
C13851,2,现金预付型客户
C13852,2,现金预付型客户
C13853,2,现金预付型客户
C13855,2,现金预付型客户
C13856,3,稳健消费型客户
C13857,2,现金预付型客户
C13858,3,稳健消费型客户
C13859,0,低活跃型客户
C13860,3,稳健消费型客户
C13861,1,高频购买型客户
C13862,0,低活跃型客户
C13863,2,现金预付型客户
C13864,1,高频购买型客户
C13865,3,稳健消费型客户
C13866,0,低活跃型客户
C13867,3,稳健消费型客户
